"전력수요","원자력","유연탄","무연탄","바이오가스","부생가스","소수력","수력","양수","매립가스","중유","태양광","폐기물","풍력","LNG","LPG","연료전지","경유","해양에너지","바이오매스","IGCC","바이오중유","기타"
66425,19774.69192,20131.9996,274.884944,45.472392,19.923253,51.193476,44.436839,0,20.899699,840.290649,0.179077,113.072763,676.920622,21780.58391,44.48808,485.357552,0,0.00864,441.00153,237.32912,101.870496,72.152541
67820,19741.78781,20173.4951,275.040329,45.607021,19.347737,49.390924,44.457979,0.0792,21.214468,841.861108,0.144489,114.885426,664.059496,23196.68039,44.5396,484.110546,0,0.0108,440.055593,239.11216,101.87184,72.205816
71258,19704.77342,20346.22515,274.646336,45.799442,19.168424,47.233888,44.481103,0.044645,21.238544,864.334806,0.04182,114.231514,619.718124,26452.66808,47.058368,484.095875,0,0.01152,435.124881,238.30912,101.862432,72.766757
76764,19650.45687,20397.13379,274.344294,46.896789,19.454102,43.952229,44.615413,0.248855,21.13937,846.280556,2.248684,110.178508,604.507006,30900.61214,49.388304,484.165294,0,79.433472,423.254318,236.90632,101.866464,72.992223
84638,19589.1382,20704.16485,273.854858,46.889439,101.193757,41.161684,485.904518,578.29789,21.116355,847.729584,318.549415,108.396179,553.139052,35285.58954,49.19096,482.647797,0,129.844056,425.247494,236.59496,101.860416,73.068663
85568,19523.03179,20344.41714,275.096004,46.473944,311.212513,39.24256,560.862296,1022.179785,20.901416,835.146339,931.162053,109.796021,625.526684,35995.59595,40.837888,478.751396,0,135.951264,428.271974,237.52512,101.870496,73.049276
83607,19463.73771,20123.93138,275.870411,46.129064,350.469211,41.325915,580.518906,1249.879799,20.728587,843.821941,1167.729121,110.97827,707.153615,33501.85151,33.85536,477.885887,0,111.669504,446.166535,238.3472,101.861984,73.009063
81501,19431.48477,20066.1181,275.581949,45.508117,332.849089,43.683051,533.775192,1004.239252,20.940037,846.73485,1458.129668,111.578082,672.973728,31583.28001,33.98752,478.378369,0,56.865168,439.100594,237.50216,101.869824,73.233896
77331,19357.58085,20018.9202,274.712874,45.42007,329.840949,45.057285,175.35592,0,21.245969,837.598589,1633.522488,111.843283,664.987596,28829.92977,33.77528,478.491091,0,2.733768,444.749784,236.90632,101.874528,73.26568
79353,19256.33499,20465.31839,274.325283,45.485044,350.899538,49.105806,318.092705,0,21.62325,844.211147,1767.15879,113.036592,572.034197,30126.91495,32.12496,477.759055,0,0.00936,445.719148,239.39048,101.874528,73.078878
80703,19182.16131,20662.50026,275.586992,45.513314,400.775912,50.178877,325.956371,174.83754,21.828421,838.558609,1643.263785,112.424278,480.533898,31176.62567,31.425744,477.820266,0,0.00648,446.302964,239.51088,101.868032,71.975252
82423,19092.13881,20730.63235,276.232977,46.423489,386.68534,49.235463,410.904192,462.856634,22.099603,844.258622,1050.125481,116.118356,417.046202,32746.31798,33.360768,477.955604,0,0.00432,447.172154,237.71328,101.865568,70.665793
84890,19009.48674,20903.47194,275.169914,46.167388,376.775305,51.904202,398.564521,911.351588,22.251633,846.475503,519.873781,116.954712,353.022833,35293.28566,33.29816,481.057253,0,0.00648,451.262517,239.59992,101.867584,71.241079
84026,18939.16618,20826.37765,274.936738,46.117599,346.302632,52.201257,336.19175,1305.636793,22.538202,844.253579,508.143834,117.91275,357.325605,34809.3617,40.724768,483.861969,0,0.00936,455.336384,240.42592,101.868032,73.245142
81286,18834.38118,20787.29628,276.856461,45.88282,359.436916,48.209017,276.81817,1253.591226,22.686502,859.79648,663.010327,119.037631,374.687681,32363.56972,50.54224,485.140566,0,0.0108,451.066414,241.04192,101.8584,72.532363
78156,18751.63614,21058.82417,277.765108,45.53309,339.142278,44.328876,227.409131,864.255461,22.631925,866.483774,658.183802,119.304001,356.231652,29475.09496,52.3628,486.745748,0,75.047496,453.033016,238.95368,101.863776,69.740135
75065,18714.89664,21331.85105,275.688837,45.031694,392.374849,41.287004,176.471672,49.04826,22.388448,842.369948,492.444923,119.459299,491.915641,26977.67979,50.900752,486.922348,0,180.241872,452.33091,239.0948,101.863776,69.089718
71868,18669.03797,21161.78109,274.402297,45.695286,422.036286,40.741382,142.564581,0,22.128139,843.571249,281.824724,118.014145,664.367656,23971.82552,51.049824,487.144001,0,188.659872,454.026184,239.23032,101.862432,69.435626
71204,18629.12806,20961.55444,273.596852,45.445957,372.241672,39.89357,49.05809,107.948885,22.072669,843.258519,115.106554,116.031577,714.938219,23621.76933,51.604672,487.178213,0,166.542384,454.769302,238.06664,101.863776,71.792467
72623,18582.3034,20947.95525,275.641697,45.506193,339.39555,40.858057,46.510057,1033.995056,21.212951,845.377164,30.408019,116.286819,776.952381,24255.83631,47.322688,487.49102,0,114.884616,454.416528,236.30544,101.857728,71.618647
69787,18515.14645,21130.22135,275.756345,44.509507,307.287508,43.904761,42.941095,18.58432,19.952683,841.020714,9.160191,111.110505,898.368904,22545.33081,48.320608,487.520009,0,28.856784,461.542147,235.05496,101.874752,70.961408
67923,18471.35158,21294.29681,275.571085,45.46016,294.564356,47.567649,42.94521,0,19.415803,843.969682,3.788179,109.606095,1011.318184,21067.57722,48.337408,487.42049,0,0.00216,456.47815,237.47584,101.87408,70.967578
66797,18452.99952,21345.26017,275.685733,44.542435,296.161631,49.685353,42.935204,0,19.00503,841.746133,2.703987,106.481725,1065.097092,21221.39391,48.098064,487.47788,0,0,453.09252,237.1488,101.873184,70.535797
66489,18425.07747,21336.1996,276.372651,44.762224,285.926005,50.871747,42.903939,0,18.389909,844.136637,0.942248,106.600732,1039.483098,21637.89269,47.64424,487.874726,0,0,455.7931,239.75392,101.868928,70.289041
67004,18357.82509,21403.33969,276.607184,45.042442,272.544682,51.402009,42.838647,0,18.338912,845.639383,0.868819,108.539958,977.722486,22134.35026,50.0052,487.439512,0,0,457.069709,231.47488,101.86624,70.461768
68565,18274.27031,21432.90842,275.714249,45.18955,260.853972,52.880765,42.786882,0,18.341611,844.143215,0.766001,109.432922,894.328438,23890.94135,48.747328,486.630283,0,0,463.091783,236.08984,101.865344,70.634304
71857,18193.22775,21498.36052,275.31754,45.21519,285.451838,52.123563,42.928311,0.0855,18.416424,843.038657,0.120568,106.687164,819.821994,27002.42464,48.100528,484.921417,0,0,464.616458,236.73664,101.8528,71.118949
76917,18148.16197,21654.62178,274.905507,44.870093,293.893439,50.315596,177.920839,0.321619,18.708443,850.930878,1.521941,101.969375,805.176574,30565.36849,51.703344,483.564572,0,0,462.342026,234.65568,101.846528,68.688526
84978,18121.16515,22212.01099,273.851172,44.430571,267.997965,48.319792,468.247131,597.657738,18.662072,860.136807,215.889113,101.924542,781.967185,35368.88824,52.851232,481.317099,0,50.034936,459.94449,234.60248,101.738784,68.663682
88741,18035.72292,22556.04187,274.986788,45.895203,274.435478,45.744724,538.158064,1467.539479,18.218704,852.879476,494.941052,95.454059,852.541224,37791.50654,48.274352,480.293756,0,85.055208,462.259666,236.7064,109.703552,70.169615
89725,17815.41829,22733.42013,275.732096,45.022937,301.570874,45.100471,579.126913,1449.147279,17.956953,868.218144,633.233311,101.520107,856.009495,38535.25797,38.726464,478.291961,0,103.432392,459.774675,237.34144,120.78528,69.766636
88948,17802.29904,22768.89722,275.322002,46.588605,293.926918,46.26983,581.03723,587.364566,18.256788,885.321579,845.218801,99.892663,851.561626,38452.55618,36.70968,474.374973,0,82.865328,459.767822,237.04744,109.653824,70.149954
85653,17801.10923,22561.22727,274.562532,48.323413,335.628575,48.011519,175.199761,0.05616,18.602548,875.169758,945.183454,105.544788,737.197419,36826.20074,38.076416,474.764502,0,38.068968,451.107463,235.87424,101.336032,70.551254
87825,17785.57568,22965.47882,273.857767,48.338223,350.197726,51.882385,321.215031,217.469902,19.155413,917.670704,953.475805,102.516168,703.080801,37740.04901,41.242992,475.12301,0,2.083032,371.049785,240.0664,101.33648,70.86781
88570,17762.20657,22993.23314,274.78756,47.800027,366.597089,54.788886,315.141455,350.226409,19.517197,929.970664,894.361616,103.434078,671.396582,38474.52356,39.74264,476.452116,0,0,341.817968,239.64584,101.332224,71.781235
88791,17724.88809,23037.78798,274.473297,45.882734,382.250525,56.203724,335.116838,173.009971,19.692346,969.448657,639.402816,107.250556,695.304387,38909.71252,41.298656,476.630721,0,0,316.499131,237.77712,101.331328,69.664029
90195,17724.3139,23062.08939,274.338475,45.663494,323.097658,56.755619,340.874428,1350.414642,19.489051,1104.084864,299.688034,109.867483,699.598975,39267.42935,45.7548,476.442053,0,0,307.516501,237.74352,101.325728,69.831908
88593,17725.0588,22897.45224,274.100255,45.851977,297.815735,57.91101,301.840851,1497.529993,19.095442,1053.605351,273.32768,107.111167,690.805997,38051.12998,71.387344,475.853942,0,0,304.485156,237.89584,119.2464,69.455882
85675,17710.09604,22715.2703,275.928413,45.880046,305.81708,55.977666,191.30971,1351.483315,19.061935,911.35576,231.398713,106.6786,632.425562,35920.84632,55.370112,476.236238,0,0,304.555997,238.62776,104.450528,68.534496
82103,17695.25749,22503.5891,275.55382,46.085143,278.519966,52.770511,195.286355,486.67594,18.817132,870.653842,244.521757,107.6148,605.005251,33602.41722,62.201776,477.868422,0,0,307.621222,237.77152,101.32416,64.535279
78767,17742.3823,22110.97712,274.875244,44.84999,279.829315,48.959493,184.239265,0,18.711552,887.441363,197.901471,106.844408,565.258268,31121.45984,61.896352,478.066265,0,75.4068,308.751414,235.89272,101.334688,69.178113
75135,17786.87833,22037.75005,274.546043,45.160187,302.432257,46.693369,160.501842,0,18.745726,871.102634,120.804759,99.805378,526.39121,27544.34467,61.7988,477.857167,0,125.232744,303.260687,237.08608,101.33088,68.889421
74165,17795.02368,22186.57082,275.089409,46.114271,260.077307,44.340202,51.587087,0.134864,18.778608,870.664358,55.948546,101.733799,514.317856,26705.66017,58.503984,476.407947,0,135.337944,305.021177,236.3592,101.331104,67.480666
75614,17798.81503,22418.05428,275.2995,46.438782,257.906184,44.383307,42.296132,691.562624,19.055686,853.070287,16.6879,105.623022,516.477857,27254.5233,53.23584,476.484594,0,121.555896,304.139236,234.72456,101.332448,67.390532
73086,17799.69389,23305.29597,276.800786,46.709606,272.772398,44.20563,42.20508,152.191083,18.974592,848.669528,7.114224,106.855895,496.174867,24747.69871,53.050592,476.42353,0,81.820704,305.650133,232.10376,101.337376,67.583484
70960,17799.58558,23972.1792,305.20883,46.668914,239.367248,47.090411,42.177429,0,18.610334,846.959426,1.17528,103.159759,515.908237,22825.15817,48.27424,476.444195,0,28.483056,303.398056,234.21384,101.332672,67.500916
69867,17800.3096,24190.06344,324.262497,45.459258,230.182393,49.824351,42.134338,0,18.242845,851.125091,0.786277,105.872014,552.653072,22469.55575,48.707456,476.290768,0,0,302.260822,234.44792,101.33984,67.348317
69143,17801.6735,24041.71657,330.487044,47.002319,273.751256,50.67666,42.061701,0,17.949123,848.559929,0.682905,105.107403,549.933312,23052.62436,48.409312,475.889967,8.182776,0,305.137768,233.8,101.33984,67.293053
69141,17801.10052,23332.74896,331.122361,45.791591,246.979654,52.075787,47.075124,0,17.927808,849.930889,0.674338,101.990835,578.824318,24270.54607,47.434912,475.87073,37.343376,0,303.837132,232.54392,101.336256,67.189567
70433,17801.46608,23050.93817,330.60596,46.318242,276.743708,52.063464,47.205721,0,17.921141,847.076904,0.61066,95.994365,572.889146,25506.64788,46.823952,476.205367,73.8066,0,305.057229,235.27,101.338272,67.375639
73185,17800.56693,22860.02738,330.928759,46.86067,324.158643,50.659183,125.138889,0.14454,17.94191,849.76899,0.056448,101.198725,577.401998,27470.36943,52.037216,475.890509,82.5594,0,303.28363,235.47776,101.351936,67.612869
78406,17800.35164,23199.76572,330.526618,43.573192,300.215824,48.001954,216.086072,0.263675,17.944382,849.198061,2.073023,103.570265,590.149827,30768.56056,52.575264,474.952962,108.73212,0,290.38913,234.17968,101.395392,68.583472
86597,17798.23527,23872.17932,329.482566,44.055193,325.80625,43.590366,519.114063,1140.342158,17.92677,872.757142,197.194127,107.015479,557.524419,35592.90788,53.691232,473.25184,185.567592,0,266.963315,233.2316,101.414656,67.596905
89506,17798.75764,24259.5066,331.617617,43.832787,400.112602,38.860378,546.270478,1946.030933,17.917958,1004.43938,629.002207,106.124468,615.789299,36804.03255,39.756192,469.255655,269.832696,30.198,289.836527,235.10872,101.43952,67.57699
89858,17799.31815,24143.01386,332.578447,44.539454,381.140777,35.845166,590.616623,1530.747866,18.056041,1075.534558,780.289214,102.815345,597.788517,36917.15224,42.843472,469.860804,328.53996,109.021584,313.479872,234.7128,117.282816,69.104264
88961,17801.05181,24207.42051,332.571658,45.535578,362.38012,34.246536,575.297794,900.676692,18.106573,937.165968,979.001325,103.386939,548.131501,36580.21472,43.16256,470.009557,296.176104,132.461448,320.103626,235.16864,120.76624,70.067971
85456,17775.71407,23853.67125,332.067867,46.206184,362.570989,36.022266,206.795296,0,17.934246,871.469542,1082.474751,103.064245,536.825586,34664.50794,26.36088,470.4532,286.544832,115.140984,371.296344,234.1724,120.769376,72.384252
87080,17710.01966,24232.7217,331.378621,45.075257,361.405239,35.242965,281.746019,0,18.263122,876.026686,1134.440808,106.278703,545.86382,35672.43191,29.264592,472.041895,306.4614,72.314592,413.28828,236.0736,120.77856,72.466814
87873,17707.3101,24437.10013,333.334037,45.415514,380.219764,36.855441,242.066322,0,18.418338,872.151721,1040.450082,102.75053,585.467116,36309.92891,31.629136,472.317909,363.897576,20.134968,425.811983,239.27232,120.782144,69.810752
88394,17673.829,24596.13843,333.238207,41.346674,391.303826,42.361386,330.829378,85.782594,18.564093,906.820101,715.018863,104.673769,634.244928,36506.35362,34.942096,472.044696,414.37704,0,430.924648,234.5728,120.739808,69.301562
89749,17630.78279,24753.06246,332.872536,37.523094,355.057087,45.0392,296.531855,1200.264933,18.80868,1039.032799,289.455907,103.586069,640.684587,36954.65081,38.241168,471.647678,429.325008,0,311.576009,236.5664,120.735552,68.840812
87970,17671.17687,24243.64979,332.530531,41.624623,325.713571,47.676343,224.314452,1452.824832,18.688058,925.153187,185.22003,104.984666,650.179627,36079.1184,58.86216,472.23532,319.346328,0,297.731285,236.91752,120.735104,68.282719
84470,17689.43153,23820.47851,331.888619,23.15738,326.531013,47.892515,203.022989,1766.588622,17.700304,638.920977,212.997696,105.974284,662.151454,33608.76576,59.114832,473.386805,3.416448,0,298.99392,238.77,117.886944,67.994832
81091,17691.43698,23395.97074,331.70239,21.980508,280.361258,46.8356,182.384702,1510.888282,16.89999,208.307734,273.491714,105.483779,698.25501,31374.18377,60.639488,474.995679,0,0,297.892218,236.50872,101.036544,67.524734
78254,17734.60718,22434.71507,331.597247,22.050948,293.533208,44.70307,114.410929,1370.344787,16.866618,130.792416,234.231039,105.536179,677.180765,29895.44424,59.627344,475.703163,0,0,297.248763,237.5688,101.03296,67.962785
74855,17783.15689,21680.37136,331.976497,22.042024,291.013492,42.579708,87.800783,243.53369,16.912187,112.929772,148.205762,104.262203,635.84411,28445.22614,56.865088,475.566394,0,0,296.737872,236.66664,101.032064,67.697591
73882,17801.01797,20842.86415,330.697135,21.754922,286.557382,38.802196,48.900568,0.163843,16.922861,112.08718,62.914322,107.71405,628.480951,28627.00067,57.145088,475.95502,0,33.85872,294.388499,237.72784,101.033184,67.788144
75386,17804.07012,20799.12976,307.997431,21.622421,254.544978,37.876646,39.39811,1217.168258,16.980418,111.32051,16.707987,106.783061,633.738435,28865.0556,60.155312,476.150869,0,115.595088,300.472285,236.54064,101.036768,68.085174
72506,17804.88303,20088.53486,271.423585,21.590136,228.783215,37.479135,49.873848,730.247658,17.294918,111.45949,5.144889,108.41996,622.108113,27541.18136,56.630448,476.338296,0,108.534384,296.75668,234.6932,101.036768,68.022594
70368,17805.5738,20025.47634,274.41316,21.618179,272.339065,37.899731,61.376473,0.0576,17.011677,110.667146,1.518128,107.99686,561.618755,26445.06789,54.032496,475.827925,0,71.369424,300.16109,235.13896,101.044384,67.778048
69057,17805.28431,19936.59646,274.875244,21.506228,272.074314,40.365593,120.8607,0,16.82355,110.254752,1.178151,106.875624,541.613126,25383.36361,51.137968,475.207074,0,10.747464,298.038212,234.50056,101.071936,68.087075
68216,17805.46687,19897.50906,274.120042,21.51348,273.490982,42.680354,155.922457,0,16.476355,109.351254,0.714016,107.858653,531.948229,24941.12542,49.300608,475.251775,0,0,298.159703,234.61144,101.110464,67.96848
67882,17805.64288,19891.23712,276.833764,21.897151,249.559998,43.467068,155.854254,0.099905,16.584451,110.375762,0.675137,108.498534,532.472545,24682.09319,49.768768,475.441347,0,0,295.734786,236.03832,101.133312,67.66402
68061,17806.77608,19860.19166,275.779236,22.132201,309.599359,43.863762,155.890785,0.0837,16.335872,111.162894,0.533152,108.959017,556.547771,24945.06306,52.440864,475.274036,0,0,296.718446,235.54888,101.156384,67.876978
